"","TXNAME","GENEID","ENTREZID","SYMBOL","TXCHROM"
"32257","ENSRNOT00000080225","ENSRNOG00000054171","UNKNOWN_ENSRNOG00000054171","UNKNOWN_ENSRNOG00000054171","9"
"32258","ENSRNOT00000079085","ENSRNOG00000054172","84353","Ctnnb1","8"
"32259","ENSRNOT00000079775","ENSRNOG00000054173","102548428","LOC102548428","15"
"32260","ENSRNOT00000085242","ENSRNOG00000054174","UNKNOWN_ENSRNOG00000054174","UNKNOWN_ENSRNOG00000054174","10"
"32261","ENSRNOT00000088741","ENSRNOG00000054175","UNKNOWN_ENSRNOG00000054175","UNKNOWN_ENSRNOG00000054175","X"
"32262","ENSRNOT00000083560","ENSRNOG00000054176","103692171","LOC103692171","4"
"32263","ENSRNOT00000089700","ENSRNOG00000054177","UNKNOWN_ENSRNOG00000054177","UNKNOWN_ENSRNOG00000054177","14"
"32264","ENSRNOT00000081350","ENSRNOG00000054178","UNKNOWN_ENSRNOG00000054178","UNKNOWN_ENSRNOG00000054178","3"
"32265","ENSRNOT00000089324","ENSRNOG00000054179","UNKNOWN_ENSRNOG00000054179","UNKNOWN_ENSRNOG00000054179","KL568305.1"
"32266","ENSRNOT00000086023","ENSRNOG00000054180","UNKNOWN_ENSRNOG00000054180","UNKNOWN_ENSRNOG00000054180","4"
"32267","ENSRNOT00000085373","ENSRNOG00000054181","100361547","LOC100361547","1"
"32268","ENSRNOT00000086145","ENSRNOG00000054182","UNKNOWN_ENSRNOG00000054182","UNKNOWN_ENSRNOG00000054182","8"
"32269","ENSRNOT00000085958","ENSRNOG00000054182","UNKNOWN_ENSRNOG00000054182","UNKNOWN_ENSRNOG00000054182","8"
"32270","ENSRNOT00000083346","ENSRNOG00000054183","UNKNOWN_ENSRNOG00000054183","UNKNOWN_ENSRNOG00000054183","1"
"32271","ENSRNOT00000087899","ENSRNOG00000054184","UNKNOWN_ENSRNOG00000054184","UNKNOWN_ENSRNOG00000054184","9"
"32272","ENSRNOT00000084675","ENSRNOG00000054185","UNKNOWN_ENSRNOG00000054185","UNKNOWN_ENSRNOG00000054185","2"
"32273","ENSRNOT00000084798","ENSRNOG00000054186","497995","Krtap1-5","10"
"32274","ENSRNOT00000085036","ENSRNOG00000054187","UNKNOWN_ENSRNOG00000054187","UNKNOWN_ENSRNOG00000054187","17"
"32275","ENSRNOT00000082201","ENSRNOG00000054188","UNKNOWN_ENSRNOG00000054188","UNKNOWN_ENSRNOG00000054188","5"
"32276","ENSRNOT00000077338","ENSRNOG00000054189","UNKNOWN_ENSRNOG00000054189","UNKNOWN_ENSRNOG00000054189","17"
"32277","ENSRNOT00000086664","ENSRNOG00000054190","UNKNOWN_ENSRNOG00000054190","UNKNOWN_ENSRNOG00000054190","11"
"32278","ENSRNOT00000089688","ENSRNOG00000054191","UNKNOWN_ENSRNOG00000054191","UNKNOWN_ENSRNOG00000054191","1"
"32279","ENSRNOT00000082986","ENSRNOG00000054192","UNKNOWN_ENSRNOG00000054192","UNKNOWN_ENSRNOG00000054192","17"
"32280","ENSRNOT00000078385","ENSRNOG00000054193","UNKNOWN_ENSRNOG00000054193","UNKNOWN_ENSRNOG00000054193","7"
"32281","ENSRNOT00000081842","ENSRNOG00000054194","UNKNOWN_ENSRNOG00000054194","UNKNOWN_ENSRNOG00000054194","15"
"32282","ENSRNOT00000074246","ENSRNOG00000054195","UNKNOWN_ENSRNOG00000054195","UNKNOWN_ENSRNOG00000054195","8"
"32283","ENSRNOT00000091795","ENSRNOG00000054196","UNKNOWN_ENSRNOG00000054196","UNKNOWN_ENSRNOG00000054196","5"
"32284","ENSRNOT00000087510","ENSRNOG00000054197","UNKNOWN_ENSRNOG00000054197","UNKNOWN_ENSRNOG00000054197","14"
"32285","ENSRNOT00000085700","ENSRNOG00000054198","UNKNOWN_ENSRNOG00000054198","UNKNOWN_ENSRNOG00000054198","4"
"32286","ENSRNOT00000081328","ENSRNOG00000054199","UNKNOWN_ENSRNOG00000054199","UNKNOWN_ENSRNOG00000054199","2"
"32287","ENSRNOT00000078025","ENSRNOG00000054200","UNKNOWN_ENSRNOG00000054200","UNKNOWN_ENSRNOG00000054200","8"
"32288","ENSRNOT00000081142","ENSRNOG00000054201","UNKNOWN_ENSRNOG00000054201","UNKNOWN_ENSRNOG00000054201","14"
"32289","ENSRNOT00000091539","ENSRNOG00000054202","UNKNOWN_ENSRNOG00000054202","UNKNOWN_ENSRNOG00000054202","6"
"32290","ENSRNOT00000081834","ENSRNOG00000054203","304071","Sim2","11"
"32291","ENSRNOT00000077941","ENSRNOG00000054204","29627","Gria2","2"
"32292","ENSRNOT00000083361","ENSRNOG00000054204","29627","Gria2","2"
"32293","ENSRNOT00000079474","ENSRNOG00000054205","UNKNOWN_ENSRNOG00000054205","UNKNOWN_ENSRNOG00000054205","2"
"32294","ENSRNOT00000079605","ENSRNOG00000054206","UNKNOWN_ENSRNOG00000054206","UNKNOWN_ENSRNOG00000054206","12"
"32295","ENSRNOT00000074567","ENSRNOG00000054207","288861","Olr1012","7"
"32296","ENSRNOT00000063198","ENSRNOG00000054208","UNKNOWN_ENSRNOG00000054208","UNKNOWN_ENSRNOG00000054208","9"
"32297","ENSRNOT00000090850","ENSRNOG00000054209","UNKNOWN_ENSRNOG00000054209","UNKNOWN_ENSRNOG00000054209","5"
"32298","ENSRNOT00000088021","ENSRNOG00000054210","UNKNOWN_ENSRNOG00000054210","UNKNOWN_ENSRNOG00000054210","1"
"32299","ENSRNOT00000079512","ENSRNOG00000054211","UNKNOWN_ENSRNOG00000054211","UNKNOWN_ENSRNOG00000054211","4"
"32300","ENSRNOT00000090547","ENSRNOG00000054212","81529","Pde1a","3"
"32301","ENSRNOT00000084299","ENSRNOG00000054212","81529","Pde1a","3"
"32302","ENSRNOT00000091025","ENSRNOG00000054213","UNKNOWN_ENSRNOG00000054213","UNKNOWN_ENSRNOG00000054213","10"
"32303","ENSRNOT00000089986","ENSRNOG00000054214","UNKNOWN_ENSRNOG00000054214","UNKNOWN_ENSRNOG00000054214","16"
"32304","ENSRNOT00000081955","ENSRNOG00000054215","UNKNOWN_ENSRNOG00000054215","UNKNOWN_ENSRNOG00000054215","1"
"32305","ENSRNOT00000085795","ENSRNOG00000054216","UNKNOWN_ENSRNOG00000054216","UNKNOWN_ENSRNOG00000054216","7"
"32306","ENSRNOT00000083645","ENSRNOG00000054217","156726","Runx3","5"
"32307","ENSRNOT00000086650","ENSRNOG00000054217","156726","Runx3","5"
"32308","ENSRNOT00000077303","ENSRNOG00000054218","373540","Il18rap","9"
"32309","ENSRNOT00000091441","ENSRNOG00000054219","315920","Vsig1","X"
"32310","ENSRNOT00000082652","ENSRNOG00000054219","315920","Vsig1","X"
"32311","ENSRNOT00000089190","ENSRNOG00000054220","UNKNOWN_ENSRNOG00000054220","UNKNOWN_ENSRNOG00000054220","17"
"32312","ENSRNOT00000081364","ENSRNOG00000054221","UNKNOWN_ENSRNOG00000054221","UNKNOWN_ENSRNOG00000054221","9"
"32313","ENSRNOT00000088592","ENSRNOG00000054222","UNKNOWN_ENSRNOG00000054222","UNKNOWN_ENSRNOG00000054222","1"
"32314","ENSRNOT00000086471","ENSRNOG00000054223","UNKNOWN_ENSRNOG00000054223","UNKNOWN_ENSRNOG00000054223","10"
"32315","ENSRNOT00000091068","ENSRNOG00000054224","364183","Bloc1s4","14"
"32316","ENSRNOT00000082655","ENSRNOG00000054225","UNKNOWN_ENSRNOG00000054225","UNKNOWN_ENSRNOG00000054225","3"
"32317","ENSRNOT00000081410","ENSRNOG00000054226","UNKNOWN_ENSRNOG00000054226","UNKNOWN_ENSRNOG00000054226","14"
"32318","ENSRNOT00000088195","ENSRNOG00000054227","UNKNOWN_ENSRNOG00000054227","UNKNOWN_ENSRNOG00000054227","KL568162.1"
"32319","ENSRNOT00000081832","ENSRNOG00000054228","UNKNOWN_ENSRNOG00000054228","UNKNOWN_ENSRNOG00000054228","11"
"32320","ENSRNOT00000084920","ENSRNOG00000054229","UNKNOWN_ENSRNOG00000054229","UNKNOWN_ENSRNOG00000054229","11"
"32321","ENSRNOT00000078021","ENSRNOG00000054230","UNKNOWN_ENSRNOG00000054230","UNKNOWN_ENSRNOG00000054230","4"
"32322","ENSRNOT00000090793","ENSRNOG00000054231","UNKNOWN_ENSRNOG00000054231","UNKNOWN_ENSRNOG00000054231","6"
"32323","ENSRNOT00000085282","ENSRNOG00000054232","UNKNOWN_ENSRNOG00000054232","UNKNOWN_ENSRNOG00000054232","14"
"32324","ENSRNOT00000086376","ENSRNOG00000054233","UNKNOWN_ENSRNOG00000054233","UNKNOWN_ENSRNOG00000054233","19"
"32325","ENSRNOT00000085855","ENSRNOG00000054234","UNKNOWN_ENSRNOG00000054234","UNKNOWN_ENSRNOG00000054234","4"
"32326","ENSRNOT00000089375","ENSRNOG00000054235","UNKNOWN_ENSRNOG00000054235","UNKNOWN_ENSRNOG00000054235","3"
"32327","ENSRNOT00000083161","ENSRNOG00000054236","UNKNOWN_ENSRNOG00000054236","UNKNOWN_ENSRNOG00000054236","14"
"32328","ENSRNOT00000085859","ENSRNOG00000054237","UNKNOWN_ENSRNOG00000054237","UNKNOWN_ENSRNOG00000054237","13"
"32329","ENSRNOT00000085432","ENSRNOG00000054238","UNKNOWN_ENSRNOG00000054238","UNKNOWN_ENSRNOG00000054238","4"
"32330","ENSRNOT00000080735","ENSRNOG00000054239","UNKNOWN_ENSRNOG00000054239","UNKNOWN_ENSRNOG00000054239","20"
"32331","ENSRNOT00000077904","ENSRNOG00000054240","UNKNOWN_ENSRNOG00000054240","UNKNOWN_ENSRNOG00000054240","X"
"32332","ENSRNOT00000079402","ENSRNOG00000054241","UNKNOWN_ENSRNOG00000054241","UNKNOWN_ENSRNOG00000054241","X"
"32333","ENSRNOT00000092126","ENSRNOG00000054242","UNKNOWN_ENSRNOG00000054242","UNKNOWN_ENSRNOG00000054242","14"
"32334","ENSRNOT00000090974","ENSRNOG00000054243","UNKNOWN_ENSRNOG00000054243","UNKNOWN_ENSRNOG00000054243","10"
"32335","ENSRNOT00000080321","ENSRNOG00000054244","UNKNOWN_ENSRNOG00000054244","UNKNOWN_ENSRNOG00000054244","3"
"32336","ENSRNOT00000089680","ENSRNOG00000054245","405238","Olr735","3"
"32337","ENSRNOT00000074143","ENSRNOG00000054246","679711","LOC679711","1"
"32338","ENSRNOT00000092098","ENSRNOG00000054247","102546496","LOC102546496","6"
"32339","ENSRNOT00000089641","ENSRNOG00000054248","UNKNOWN_ENSRNOG00000054248","UNKNOWN_ENSRNOG00000054248","20"
"32340","ENSRNOT00000088418","ENSRNOG00000054249","UNKNOWN_ENSRNOG00000054249","UNKNOWN_ENSRNOG00000054249","3"
"32341","ENSRNOT00000082521","ENSRNOG00000054250","500931","Fam186b","7"
"32342","ENSRNOT00000091552","ENSRNOG00000054251","502902","Clec7a","4"
"32343","ENSRNOT00000077793","ENSRNOG00000054251","502902","Clec7a","4"
"32344","ENSRNOT00000084629","ENSRNOG00000054252","UNKNOWN_ENSRNOG00000054252","UNKNOWN_ENSRNOG00000054252","5"
"32345","ENSRNOT00000086818","ENSRNOG00000054253","UNKNOWN_ENSRNOG00000054253","UNKNOWN_ENSRNOG00000054253","3"
"32346","ENSRNOT00000079669","ENSRNOG00000054254","UNKNOWN_ENSRNOG00000054254","UNKNOWN_ENSRNOG00000054254","14"
"32347","ENSRNOT00000088812","ENSRNOG00000054255","UNKNOWN_ENSRNOG00000054255","UNKNOWN_ENSRNOG00000054255","14"
"32348","ENSRNOT00000062967","ENSRNOG00000054256","UNKNOWN_ENSRNOG00000054256","UNKNOWN_ENSRNOG00000054256","KL568139.1"
"32349","ENSRNOT00000083255","ENSRNOG00000054257","29650","Adam10","8"
"32350","ENSRNOT00000082340","ENSRNOG00000054258","UNKNOWN_ENSRNOG00000054258","UNKNOWN_ENSRNOG00000054258","2"
"32351","ENSRNOT00000086548","ENSRNOG00000054259","313994","Klf11","6"
"32352","ENSRNOT00000077277","ENSRNOG00000054260","UNKNOWN_ENSRNOG00000054260","UNKNOWN_ENSRNOG00000054260","16"
"32353","ENSRNOT00000091871","ENSRNOG00000054261","UNKNOWN_ENSRNOG00000054261","UNKNOWN_ENSRNOG00000054261","4"
"32354","ENSRNOT00000085202","ENSRNOG00000054262","UNKNOWN_ENSRNOG00000054262","UNKNOWN_ENSRNOG00000054262","4"
"32355","ENSRNOT00000087101","ENSRNOG00000054263","UNKNOWN_ENSRNOG00000054263","UNKNOWN_ENSRNOG00000054263","7"
"32356","ENSRNOT00000087491","ENSRNOG00000054264","361400","Nfatc3","19"
"32357","ENSRNOT00000089783","ENSRNOG00000054264","361400","Nfatc3","19"
"32358","ENSRNOT00000078121","ENSRNOG00000054265","494207","Ly49si2","4"
"32359","ENSRNOT00000091090","ENSRNOG00000054266","UNKNOWN_ENSRNOG00000054266","UNKNOWN_ENSRNOG00000054266","10"
"32360","ENSRNOT00000092212","ENSRNOG00000054267","UNKNOWN_ENSRNOG00000054267","UNKNOWN_ENSRNOG00000054267","15"
"32361","ENSRNOT00000080169","ENSRNOG00000054268","UNKNOWN_ENSRNOG00000054268","UNKNOWN_ENSRNOG00000054268","15"
"32362","ENSRNOT00000077709","ENSRNOG00000054269","UNKNOWN_ENSRNOG00000054269","UNKNOWN_ENSRNOG00000054269","15"
"32363","ENSRNOT00000085162","ENSRNOG00000054270","UNKNOWN_ENSRNOG00000054270","UNKNOWN_ENSRNOG00000054270","15"
"32364","ENSRNOT00000084997","ENSRNOG00000054271","UNKNOWN_ENSRNOG00000054271","UNKNOWN_ENSRNOG00000054271","2"
"32365","ENSRNOT00000090688","ENSRNOG00000054272","366532","Dhx57","6"
"32366","ENSRNOT00000077239","ENSRNOG00000054273","UNKNOWN_ENSRNOG00000054273","UNKNOWN_ENSRNOG00000054273","6"
"32367","ENSRNOT00000081206","ENSRNOG00000054274","25297","Cacnb3","7"
"32368","ENSRNOT00000082034","ENSRNOG00000054275","100360437","Nsun3","11"
"32369","ENSRNOT00000088801","ENSRNOG00000054276","UNKNOWN_ENSRNOG00000054276","UNKNOWN_ENSRNOG00000054276","15"
"32370","ENSRNOT00000089609","ENSRNOG00000054277","294795","Capsl","2"
"32371","ENSRNOT00000089766","ENSRNOG00000054278","UNKNOWN_ENSRNOG00000054278","UNKNOWN_ENSRNOG00000054278","4"
"32372","ENSRNOT00000078292","ENSRNOG00000054279","UNKNOWN_ENSRNOG00000054279","UNKNOWN_ENSRNOG00000054279","2"
"32373","ENSRNOT00000078655","ENSRNOG00000054280","UNKNOWN_ENSRNOG00000054280","UNKNOWN_ENSRNOG00000054280","5"
"32374","ENSRNOT00000090894","ENSRNOG00000054281","494312","Vom1r31","KL568466.1"
"32375","ENSRNOT00000078363","ENSRNOG00000054282","UNKNOWN_ENSRNOG00000054282","UNKNOWN_ENSRNOG00000054282","10"
"32376","ENSRNOT00000088451","ENSRNOG00000054283","UNKNOWN_ENSRNOG00000054283","UNKNOWN_ENSRNOG00000054283","2"
"32377","ENSRNOT00000084366","ENSRNOG00000054284","UNKNOWN_ENSRNOG00000054284","UNKNOWN_ENSRNOG00000054284","19"
"32378","ENSRNOT00000081186","ENSRNOG00000054285","UNKNOWN_ENSRNOG00000054285","UNKNOWN_ENSRNOG00000054285","9"
"32379","ENSRNOT00000091551","ENSRNOG00000054286","362720","Rrm2","6"
"32380","ENSRNOT00000085218","ENSRNOG00000054287","UNKNOWN_ENSRNOG00000054287","UNKNOWN_ENSRNOG00000054287","3"
"32381","ENSRNOT00000080687","ENSRNOG00000054288","UNKNOWN_ENSRNOG00000054288","UNKNOWN_ENSRNOG00000054288","2"
"32382","ENSRNOT00000079490","ENSRNOG00000054289","UNKNOWN_ENSRNOG00000054289","UNKNOWN_ENSRNOG00000054289","4"
"32383","ENSRNOT00000088250","ENSRNOG00000054290","UNKNOWN_ENSRNOG00000054290","UNKNOWN_ENSRNOG00000054290","2"
"32384","ENSRNOT00000082480","ENSRNOG00000054291","UNKNOWN_ENSRNOG00000054291","UNKNOWN_ENSRNOG00000054291","12"
"32385","ENSRNOT00000082404","ENSRNOG00000054292","UNKNOWN_ENSRNOG00000054292","UNKNOWN_ENSRNOG00000054292","17"
"32386","ENSRNOT00000074870","ENSRNOG00000054293","405252","Olr491","3"
"32387","ENSRNOT00000085404","ENSRNOG00000054294","100364568","Rprd2","2"
"32388","ENSRNOT00000050246","ENSRNOG00000054295","UNKNOWN_ENSRNOG00000054295","UNKNOWN_ENSRNOG00000054295","20"
"32389","ENSRNOT00000086309","ENSRNOG00000054296","291157","Hist1h2bo","17"
"32390","ENSRNOT00000091176","ENSRNOG00000054296","291157","Hist1h2bo","17"
"32391","ENSRNOT00000089425","ENSRNOG00000054297","103692995","LOC103692995","7"
"32392","ENSRNOT00000087910","ENSRNOG00000054298","UNKNOWN_ENSRNOG00000054298","UNKNOWN_ENSRNOG00000054298","13"
"32393","ENSRNOT00000087047","ENSRNOG00000054299","UNKNOWN_ENSRNOG00000054299","UNKNOWN_ENSRNOG00000054299","2"
"32394","ENSRNOT00000078815","ENSRNOG00000054300","UNKNOWN_ENSRNOG00000054300","UNKNOWN_ENSRNOG00000054300","7"
"32395","ENSRNOT00000083974","ENSRNOG00000054301","UNKNOWN_ENSRNOG00000054301","UNKNOWN_ENSRNOG00000054301","5"
"32396","ENSRNOT00000085172","ENSRNOG00000054302","UNKNOWN_ENSRNOG00000054302","UNKNOWN_ENSRNOG00000054302","5"
"32397","ENSRNOT00000090737","ENSRNOG00000054303","UNKNOWN_ENSRNOG00000054303","UNKNOWN_ENSRNOG00000054303","16"
"32398","ENSRNOT00000088368","ENSRNOG00000054304","UNKNOWN_ENSRNOG00000054304","UNKNOWN_ENSRNOG00000054304","6"
"32399","ENSRNOT00000090150","ENSRNOG00000054305","UNKNOWN_ENSRNOG00000054305","UNKNOWN_ENSRNOG00000054305","1"
"32400","ENSRNOT00000085702","ENSRNOG00000054306","UNKNOWN_ENSRNOG00000054306","UNKNOWN_ENSRNOG00000054306","7"
"32401","ENSRNOT00000088781","ENSRNOG00000054307","UNKNOWN_ENSRNOG00000054307","UNKNOWN_ENSRNOG00000054307","10"
"32402","ENSRNOT00000080545","ENSRNOG00000054308","UNKNOWN_ENSRNOG00000054308","UNKNOWN_ENSRNOG00000054308","12"
"32403","ENSRNOT00000086587","ENSRNOG00000054309","UNKNOWN_ENSRNOG00000054309","UNKNOWN_ENSRNOG00000054309","6"
"32404","ENSRNOT00000091058","ENSRNOG00000054309","UNKNOWN_ENSRNOG00000054309","UNKNOWN_ENSRNOG00000054309","6"
"32405","ENSRNOT00000078041","ENSRNOG00000054310","UNKNOWN_ENSRNOG00000054310","UNKNOWN_ENSRNOG00000054310","19"
"32406","ENSRNOT00000084328","ENSRNOG00000054311","102551526","LOC102551526","12"
"32407","ENSRNOT00000088739","ENSRNOG00000054312","UNKNOWN_ENSRNOG00000054312","UNKNOWN_ENSRNOG00000054312","1"
"32408","ENSRNOT00000077948","ENSRNOG00000054313","UNKNOWN_ENSRNOG00000054313","UNKNOWN_ENSRNOG00000054313","8"
"32409","ENSRNOT00000081648","ENSRNOG00000054314","296395","Kcng1","3"
"32410","ENSRNOT00000088786","ENSRNOG00000054315","UNKNOWN_ENSRNOG00000054315","UNKNOWN_ENSRNOG00000054315","1"
"32411","ENSRNOT00000079477","ENSRNOG00000054316","UNKNOWN_ENSRNOG00000054316","UNKNOWN_ENSRNOG00000054316","4"
"32412","ENSRNOT00000091900","ENSRNOG00000054317","UNKNOWN_ENSRNOG00000054317","UNKNOWN_ENSRNOG00000054317","3"
"32413","ENSRNOT00000083725","ENSRNOG00000054318","UNKNOWN_ENSRNOG00000054318","UNKNOWN_ENSRNOG00000054318","2"
"32414","ENSRNOT00000077706","ENSRNOG00000054319","103690128","LOC103690128","14"
"32415","ENSRNOT00000083149","ENSRNOG00000054320","UNKNOWN_ENSRNOG00000054320","UNKNOWN_ENSRNOG00000054320","1"
"32416","ENSRNOT00000084956","ENSRNOG00000054321","UNKNOWN_ENSRNOG00000054321","UNKNOWN_ENSRNOG00000054321","19"
"32417","ENSRNOT00000092000","ENSRNOG00000054322","UNKNOWN_ENSRNOG00000054322","UNKNOWN_ENSRNOG00000054322","16"
"32418","ENSRNOT00000079868","ENSRNOG00000054323","UNKNOWN_ENSRNOG00000054323","UNKNOWN_ENSRNOG00000054323","8"
"32419","ENSRNOT00000089240","ENSRNOG00000054324","UNKNOWN_ENSRNOG00000054324","UNKNOWN_ENSRNOG00000054324","5"
"32420","ENSRNOT00000077093","ENSRNOG00000054325","UNKNOWN_ENSRNOG00000054325","UNKNOWN_ENSRNOG00000054325","1"
"32421","ENSRNOT00000081120","ENSRNOG00000054326","UNKNOWN_ENSRNOG00000054326","UNKNOWN_ENSRNOG00000054326","1"
"32422","ENSRNOT00000079272","ENSRNOG00000054327","UNKNOWN_ENSRNOG00000054327","UNKNOWN_ENSRNOG00000054327","19"
"32423","ENSRNOT00000090645","ENSRNOG00000054328","UNKNOWN_ENSRNOG00000054328","UNKNOWN_ENSRNOG00000054328","7"
"32424","ENSRNOT00000083337","ENSRNOG00000054329","UNKNOWN_ENSRNOG00000054329","UNKNOWN_ENSRNOG00000054329","8"
"32425","ENSRNOT00000085610","ENSRNOG00000054330","UNKNOWN_ENSRNOG00000054330","UNKNOWN_ENSRNOG00000054330","5"
"32426","ENSRNOT00000092168","ENSRNOG00000054331","305552","Wdpcp","14"
"32427","ENSRNOT00000081615","ENSRNOG00000054332","UNKNOWN_ENSRNOG00000054332","UNKNOWN_ENSRNOG00000054332","1"
"32428","ENSRNOT00000077560","ENSRNOG00000054333","UNKNOWN_ENSRNOG00000054333","UNKNOWN_ENSRNOG00000054333","KL568174.1"
"32429","ENSRNOT00000091756","ENSRNOG00000054334","303953","Abhd10","11"
"32430","ENSRNOT00000077274","ENSRNOG00000054336","499306","Majin","1"
"32431","ENSRNOT00000078164","ENSRNOG00000054337","UNKNOWN_ENSRNOG00000054337","UNKNOWN_ENSRNOG00000054337","10"
"32432","ENSRNOT00000079863","ENSRNOG00000054338","UNKNOWN_ENSRNOG00000054338","UNKNOWN_ENSRNOG00000054338","20"
"32433","ENSRNOT00000082022","ENSRNOG00000054339","UNKNOWN_ENSRNOG00000054339","UNKNOWN_ENSRNOG00000054339","X"
"32434","ENSRNOT00000087243","ENSRNOG00000054340","UNKNOWN_ENSRNOG00000054340","UNKNOWN_ENSRNOG00000054340","2"
"32435","ENSRNOT00000082101","ENSRNOG00000054341","UNKNOWN_ENSRNOG00000054341","UNKNOWN_ENSRNOG00000054341","4"
"32436","ENSRNOT00000091987","ENSRNOG00000054342","UNKNOWN_ENSRNOG00000054342","UNKNOWN_ENSRNOG00000054342","9"
"32437","ENSRNOT00000088667","ENSRNOG00000054343","UNKNOWN_ENSRNOG00000054343","UNKNOWN_ENSRNOG00000054343","13"
"32438","ENSRNOT00000088175","ENSRNOG00000054344","494344","Ier2","19"
"32439","ENSRNOT00000084631","ENSRNOG00000054345","UNKNOWN_ENSRNOG00000054345","UNKNOWN_ENSRNOG00000054345","10"
"32440","ENSRNOT00000091933","ENSRNOG00000054346","UNKNOWN_ENSRNOG00000054346","UNKNOWN_ENSRNOG00000054346","8"
"32441","ENSRNOT00000088715","ENSRNOG00000054347","UNKNOWN_ENSRNOG00000054347","UNKNOWN_ENSRNOG00000054347","13"
"32442","ENSRNOT00000082861","ENSRNOG00000054348","UNKNOWN_ENSRNOG00000054348","UNKNOWN_ENSRNOG00000054348","20"
"32443","ENSRNOT00000087942","ENSRNOG00000054349","UNKNOWN_ENSRNOG00000054349","UNKNOWN_ENSRNOG00000054349","2"
"32444","ENSRNOT00000088882","ENSRNOG00000054350","UNKNOWN_ENSRNOG00000054350","UNKNOWN_ENSRNOG00000054350","2"
"32445","ENSRNOT00000090740","ENSRNOG00000054351","UNKNOWN_ENSRNOG00000054351","UNKNOWN_ENSRNOG00000054351","11"
"32446","ENSRNOT00000081914","ENSRNOG00000054352","83615","Atp6ap1","X"
"32447","ENSRNOT00000091750","ENSRNOG00000054353","UNKNOWN_ENSRNOG00000054353","UNKNOWN_ENSRNOG00000054353","2"
"32448","ENSRNOT00000078869","ENSRNOG00000054354","UNKNOWN_ENSRNOG00000054354","UNKNOWN_ENSRNOG00000054354","3"
"32449","ENSRNOT00000082247","ENSRNOG00000054355","UNKNOWN_ENSRNOG00000054355","UNKNOWN_ENSRNOG00000054355","8"
"32450","ENSRNOT00000091363","ENSRNOG00000054356","UNKNOWN_ENSRNOG00000054356","UNKNOWN_ENSRNOG00000054356","7"
"32451","ENSRNOT00000086467","ENSRNOG00000054357","UNKNOWN_ENSRNOG00000054357","UNKNOWN_ENSRNOG00000054357","8"
"32452","ENSRNOT00000079184","ENSRNOG00000054358","UNKNOWN_ENSRNOG00000054358","UNKNOWN_ENSRNOG00000054358","9"
"32453","ENSRNOT00000077211","ENSRNOG00000054359","494314","Vom1r75","4"
"32454","ENSRNOT00000087834","ENSRNOG00000054360","312727","Tspan11","4"
"32455","ENSRNOT00000086680","ENSRNOG00000054361","UNKNOWN_ENSRNOG00000054361","UNKNOWN_ENSRNOG00000054361","2"
"32456","ENSRNOT00000087249","ENSRNOG00000054362","UNKNOWN_ENSRNOG00000054362","UNKNOWN_ENSRNOG00000054362","9"
"32457","ENSRNOT00000088071","ENSRNOG00000054363","UNKNOWN_ENSRNOG00000054363","UNKNOWN_ENSRNOG00000054363","11"
"32458","ENSRNOT00000089431","ENSRNOG00000054364","UNKNOWN_ENSRNOG00000054364","UNKNOWN_ENSRNOG00000054364","1"
"32459","ENSRNOT00000089363","ENSRNOG00000054365","UNKNOWN_ENSRNOG00000054365","UNKNOWN_ENSRNOG00000054365","5"
"32460","ENSRNOT00000082041","ENSRNOG00000054366","UNKNOWN_ENSRNOG00000054366","UNKNOWN_ENSRNOG00000054366","13"
"32461","ENSRNOT00000086715","ENSRNOG00000054367","UNKNOWN_ENSRNOG00000054367","UNKNOWN_ENSRNOG00000054367","7"
"32462","ENSRNOT00000090591","ENSRNOG00000054368","UNKNOWN_ENSRNOG00000054368","UNKNOWN_ENSRNOG00000054368","12"
"32463","ENSRNOT00000081139","ENSRNOG00000054369","UNKNOWN_ENSRNOG00000054369","UNKNOWN_ENSRNOG00000054369","2"
"32464","ENSRNOT00000084152","ENSRNOG00000054370","UNKNOWN_ENSRNOG00000054370","UNKNOWN_ENSRNOG00000054370","5"
"32465","ENSRNOT00000080032","ENSRNOG00000054371","24681","Prkcg","1"
"32466","ENSRNOT00000080081","ENSRNOG00000054372","UNKNOWN_ENSRNOG00000054372","UNKNOWN_ENSRNOG00000054372","14"
"32467","ENSRNOT00000077965","ENSRNOG00000054373","UNKNOWN_ENSRNOG00000054373","UNKNOWN_ENSRNOG00000054373","1"
"32468","ENSRNOT00000078918","ENSRNOG00000054374","294291","Smim29","20"
"32469","ENSRNOT00000083374","ENSRNOG00000054375","295327","Nhlh2","2"
"32470","ENSRNOT00000081258","ENSRNOG00000054376","UNKNOWN_ENSRNOG00000054376","UNKNOWN_ENSRNOG00000054376","9"
"32471","ENSRNOT00000080123","ENSRNOG00000054377","UNKNOWN_ENSRNOG00000054377","UNKNOWN_ENSRNOG00000054377","5"
"32472","ENSRNOT00000091717","ENSRNOG00000054378","25386","Aqp2","7"
"32473","ENSRNOT00000091519","ENSRNOG00000054379","501143","Boll","9"
"32474","ENSRNOT00000085744","ENSRNOG00000054379","501143","Boll","9"
"32475","ENSRNOT00000090551","ENSRNOG00000054380","UNKNOWN_ENSRNOG00000054380","UNKNOWN_ENSRNOG00000054380","5"
